action_type,author.badges.0.icon_name,author.badges.0.title,author.id,author.images.0.id,author.images.0.url,author.images.1.height,author.images.1.id,author.images.1.url,author.images.1.width,author.images.2.height,author.images.2.id,author.images.2.url,author.images.2.width,author.name,emotes.0.id,emotes.0.images.0.id,emotes.0.images.0.url,emotes.0.images.1.height,emotes.0.images.1.id,emotes.0.images.1.url,emotes.0.images.1.width,emotes.0.images.2.height,emotes.0.images.2.id,emotes.0.images.2.url,emotes.0.images.2.width,emotes.0.is_custom_emoji,emotes.0.name,emotes.0.search_terms.0,emotes.0.shortcuts.0,emotes.1.id,emotes.1.images.0.id,emotes.1.images.0.url,emotes.1.images.1.height,emotes.1.images.1.id,emotes.1.images.1.url,emotes.1.images.1.width,emotes.1.images.2.height,emotes.1.images.2.id,emotes.1.images.2.url,emotes.1.images.2.width,emotes.1.is_custom_emoji,emotes.1.name,emotes.1.search_terms.0,emotes.1.shortcuts.0,message,message_id,message_type,time_in_seconds,time_text,timestamp
add_chat_item,,,UCtqez0m6_LAV3TJyZI9qIkA,source,https://yt4.ggpht.com/ytc/AAUvwngnBVOMhBWgIdY76OP8rmq7WC4XqzTmNst_cg,32,32x32,https://yt4.ggpht.com/ytc/AAUvwngnBVOMhBWgIdY76OP8rmq7WC4XqzTmNst_cg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwngnBVOMhBWgIdY76OP8rmq7WC4XqzTmNst_cg=s64-c-k-c0x00ffffff-no-rj,64,Đắc Lê Thanh,UCkszU2WH9gy1mb0dV-11UJg/8P50XuS9Oo7h8wSqtIagBA,source,https://yt3.ggpht.com/ktU04FFgK_a6yaXCS1US-ReFkLjD22XllcIMOyBRHuYKLsrxpVxsauV1gSC2RPraMJWXpWcY,24,24x24,https://yt3.ggpht.com/ktU04FFgK_a6yaXCS1US-ReFkLjD22XllcIMOyBRHuYKLsrxpVxsauV1gSC2RPraMJWXpWcY=w24-h24-c-k-nd,24,48,48x48,https://yt3.ggpht.com/ktU04FFgK_a6yaXCS1US-ReFkLjD22XllcIMOyBRHuYKLsrxpVxsauV1gSC2RPraMJWXpWcY=w48-h48-c-k-nd,48,True,:dothefive:,dothefive,:dothefive:,,,,,,,,,,,,,,,,:dothefive::dothefive::dothefive:,CkUKGkNJbldtTVdhaF9BQ0ZYRUNyUVlkZ044QU1nEidDTlQ4dnIyYWhfQUNGZGRBOVFVZEx0a0hCdzE2MTg3Mjg3NTQ5NTA%3D,text_message,43.769,0:43,1618728758684469
add_chat_item,,,UCNuwXCgXsjvtdN3nMvTBioQ,source,https://yt4.ggpht.com/ytc/AAUvwnjnY48sEx1L69waCrepXPuCt5a22V6lx0Rm3g,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjnY48sEx1L69waCrepXPuCt5a22V6lx0Rm3g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjnY48sEx1L69waCrepXPuCt5a22V6lx0Rm3g=s64-c-k-c0x00ffffff-no-rj,64,Vinh Le,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tưởng A gọi ai gọi cái bọn vừa câm vừa điếc !,CkUKGkNLaXBwb3liaF9BQ0Zkc19yUVlkMEp3SGNREidDS3lYbzVtYWhfQUNGWU1YV0FvZHhmNEthdzE2MTg3Mjg5MDY5NTA%3D,text_message,161.438,2:41,1618728907805930
add_chat_item,,,UCSTMLmPUytR4-MxYaAuEEWQ,source,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A=s64-c-k-c0x00ffffff-no-rj,64,Minh Ngọc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quản lý (Đ). để lấy tiền nuôi ( L)...?,CkUKGkNOdVM1cGFiaF9BQ0ZZZ0FyUVlkdEdFS0VnEidDUENfM1BpYWhfQUNGWWFlV0FvZEVmQUZQQTE2MTg2ODU3OTM2NDU%3D,text_message,181.993,3:01,1618728929823098
add_chat_item,,,UCSTMLmPUytR4-MxYaAuEEWQ,source,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A=s64-c-k-c0x00ffffff-no-rj,64,Minh Ngọc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Đáy là cán bô mù luât...?,CkUKGkNPSzFsNDJjaF9BQ0ZYRUNyUVlkZ044QU1nEidDUENfM1BpYWhfQUNGWWFlV0FvZEVmQUZQQTE2MTg2ODYwNDE4OTE%3D,text_message,429.382,7:09,1618729178094343
add_chat_item,,,UCNuwXCgXsjvtdN3nMvTBioQ,source,https://yt4.ggpht.com/ytc/AAUvwnjnY48sEx1L69waCrepXPuCt5a22V6lx0Rm3g,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjnY48sEx1L69waCrepXPuCt5a22V6lx0Rm3g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjnY48sEx1L69waCrepXPuCt5a22V6lx0Rm3g=s64-c-k-c0x00ffffff-no-rj,64,Vinh Le,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thế thì lấy cái cờ cờ gì mà cứ suốt ngày ra rả là quang vinh là muôn năm . m kiê,CkUKGkNJeXdqSi1jaF9BQ0Zla2xyUVlkcFZ3Q01nEidDS3lYbzVtYWhfQUNGWU1YV0FvZHhmNEthdzE2MTg3MjkyMTQ4MTA%3D,text_message,467.087,7:47,1618729215662129
add_chat_item,,,UCu2nAyb5xIdXWE2sfRZDlKA,source,https://yt4.ggpht.com/ytc/AAUvwnjOzsL_IEWmfEIrvsvVkRo_aFUCQvTAsalE4fYO,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjOzsL_IEWmfEIrvsvVkRo_aFUCQvTAsalE4fYO=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjOzsL_IEWmfEIrvsvVkRo_aFUCQvTAsalE4fYO=s64-c-k-c0x00ffffff-no-rj,64,V -Playz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,👍👍👍,CjoKGkNNS2x0TldjaF9BQ0ZlQU5yUVlkRHo0SlV3EhxDTmVkdDlDY2hfQUNGUlBsT0FZZE85NElQQS0w,text_message,581.345,9:41,1618729329562430
add_chat_item,,,UCSTMLmPUytR4-MxYaAuEEWQ,source,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjbl9jEmzd5ZslOiEe7NABdgqCGi6srfSYc-A=s64-c-k-c0x00ffffff-no-rj,64,Minh Ngọc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Có khi ông này khai quât cả mả bố ông ấy lên đòi bìa đỏ ( để làm quyền thùa kế )...?,CkUKGkNLTDBnZjZjaF9BQ0ZTQXRyUVlkU0hrRHZREidDUENfM1BpYWhfQUNGWWFlV0FvZEVmQUZQQTE2MTg2ODYyNzg1MzA%3D,text_message,666.509,11:06,1618729414720082
add_chat_item,,,UCqp86-UcIT0j8bt4HD7jEUA,source,https://yt4.ggpht.com/ytc/AAUvwnjb0tCGQPu2kXtxuNW5QgU8uLNBwqvETVBEvw,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjb0tCGQPu2kXtxuNW5QgU8uLNBwqvETVBEvw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjb0tCGQPu2kXtxuNW5QgU8uLNBwqvETVBEvw=s64-c-k-c0x00ffffff-no-rj,64,Tài Lê Hữu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thời buổi này còn những cán bộ như thế này hỏng hết đất nước,CkUKGkNLVEN1cHFmaF9BQ0ZXNGxyUVlkODZrQzNREidDTTJLMHJxYmhfQUNGVWNOV0FvZC0wa0VZUTE2MTg3MzAwMDk2MTk%3D,text_message,1263.896,21:03,1618730011238729
add_chat_item,,,UCiNXIwc2ZO3PcyssI-OBrlQ,source,https://yt4.ggpht.com/ytc/AAUvwniPc2NMKuVMPMNjXxL1pG3RBsG32xJIRV0anA,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniPc2NMKuVMPMNjXxL1pG3RBsG32xJIRV0anA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniPc2NMKuVMPMNjXxL1pG3RBsG32xJIRV0anA=s64-c-k-c0x00ffffff-no-rj,64,nguyen trungdung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anh cho số de em giúp?,CjoKGkNMT3l5cUtmaF9BQ0ZTQXRyUVlkU0hrRHZREhxDSjJaMy1pYmhfQUNGVnRWaFFvZFo1MENYQS0w,text_message,1281.094,21:21,1618730028276054
add_chat_item,,,UClZ8byfHaJnI3zq7mTERP-g,source,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s64-c-k-c0x00ffffff-no-rj,64,Như Quỳnh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ừ thì sáng cap ô đi chieu cap ô ve...!!?,CkUKGkNNYkRfYmVmaF9BQ0ZUVVhmUW9kTThRQ0JREidDTDNVME9tZGhfQUNGUS05V0FvZEdmSUUydzE2MTg3MzAwODcxNjk%3D,text_message,1326.295,22:06,1618730073154022
add_chat_item,,,UCiNXIwc2ZO3PcyssI-OBrlQ,source,https://yt4.ggpht.com/ytc/AAUvwniPc2NMKuVMPMNjXxL1pG3RBsG32xJIRV0anA,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniPc2NMKuVMPMNjXxL1pG3RBsG32xJIRV0anA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniPc2NMKuVMPMNjXxL1pG3RBsG32xJIRV0anA=s64-c-k-c0x00ffffff-no-rj,64,nguyen trungdung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anh kiều cho em số?,CjoKGkNKeTNxYnVmaF9BQ0Zkc19yUVlkMEp3SGNREhxDSjJaMy1pYmhfQUNGVnRWaFFvZFo1MENYQS0x,text_message,1332.983,22:12,1618730080164833
add_chat_item,,,UCARF4rwmUjzD5mTJLojcbuw,source,https://yt4.ggpht.com/ytc/AAUvwnj0Hcf-r_YClAMX9zYlzdUTsQGeEbGD0Zl2GemJHA,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnj0Hcf-r_YClAMX9zYlzdUTsQGeEbGD0Zl2GemJHA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnj0Hcf-r_YClAMX9zYlzdUTsQGeEbGD0Zl2GemJHA=s64-c-k-c0x00ffffff-no-rj,64,Trọng Nguyễn Quốc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phải công nhận là quá khốn nạn,CkUKGkNJYlg5SXlnaF9BQ0ZiTWFyUVlkTlpnRDF3EidDTV9sZ3ZHZWhfQUNGUTFTaFFvZDhJY0xaZzE2MTg3MzAyNTAzNjc%3D,text_message,1503.533,25:03,1618730251266981
add_chat_item,,,UCARF4rwmUjzD5mTJLojcbuw,source,https://yt4.ggpht.com/ytc/AAUvwnj0Hcf-r_YClAMX9zYlzdUTsQGeEbGD0Zl2GemJHA,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnj0Hcf-r_YClAMX9zYlzdUTsQGeEbGD0Zl2GemJHA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnj0Hcf-r_YClAMX9zYlzdUTsQGeEbGD0Zl2GemJHA=s64-c-k-c0x00ffffff-no-rj,64,Trọng Nguyễn Quốc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khốn nạn và khốn nạn quá,CkUKGkNLN284NW1naF9BQ0Zmb0RyUVlkN01JQUNBEidDTV9sZ3ZHZWhfQUNGUTFTaFFvZDhJY0xaZzE2MTg3MzAyNzc2MjI%3D,text_message,1530.657,25:30,1618730278515812
add_chat_item,,,UClZ8byfHaJnI3zq7mTERP-g,source,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s64-c-k-c0x00ffffff-no-rj,64,Như Quỳnh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thoi buoi ran bat nat ngóe,CkUKGkNQYjR2cU9naF9BQ0ZTNFJyUVlkSHJjSmhREidDTDNVME9tZGhfQUNGUS05V0FvZEdmSUUydzE2MTg3MzAzMTI1NzU%3D,text_message,1551.155,25:51,1618730298621103
add_chat_item,,,UC7ZegQ6aOubSvxbbbB4hwCQ,source,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s64-c-k-c0x00ffffff-no-rj,64,Oanh Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chao bac cung ace chtv.,CkUKGkNQckp2cXJTX084Q0ZiTWFyUVlkTlpnRDF3EidDUHpiN3B2U19POENGUTlIaFFvZEpwc0hNQTE2MTgzNjU3NzY5NTk%3D,text_message,51.186,0:51,1618365777945900
add_chat_item,,,UC135PTlOaLbvnxjgqcGtAsQ,source,https://yt4.ggpht.com/ytc/AAUvwnjzMDmt6-q3kSIpn1v7V-kNNHdWZqQSboavMQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjzMDmt6-q3kSIpn1v7V-kNNHdWZqQSboavMQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjzMDmt6-q3kSIpn1v7V-kNNHdWZqQSboavMQ=s64-c-k-c0x00ffffff-no-rj,64,Tâm Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dạo này anh ít lên sóng quá,CkUKGkNLakhrTlBTX084Q0ZaZ0xyUVlkM19jSlRREidDT0tjaUtQU19POENGUVpqWUFvZGJaZ0I5ZzE2MTgzNjU4NTgzMjc%3D,text_message,136.564,2:16,1618365863175143
add_chat_item,,,UCKSpLmFSR9WERqnxlG8sxpA,source,https://yt4.ggpht.com/ytc/AAUvwngw1XNTqcGVxCJGGqsbvu87Cw2WVI2hhS0r6UVM,32,32x32,https://yt4.ggpht.com/ytc/AAUvwngw1XNTqcGVxCJGGqsbvu87Cw2WVI2hhS0r6UVM=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwngw1XNTqcGVxCJGGqsbvu87Cw2WVI2hhS0r6UVM=s64-c-k-c0x00ffffff-no-rj,64,tsurumi kenji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vova tuong bi nhap kho roi,CkUKGkNJcUx5dDdTX084Q0Zmb0RyUVlkN01JQUNBEidDS3lOZ2N2U19POENGVWJKV0FvZGRHZ0dJUTE2MTgzNjU4ODY5NDU%3D,text_message,160.327,2:40,1618365887186377
add_chat_item,,,UCNrhmdXjHmKFowsTsqQoitA,source,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s64-c-k-c0x00ffffff-no-rj,64,Tú Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chào anh vo va,CkUKGkNNZm8ydmpTX084Q0ZXNGxyUVlkODZrQzNREidDSzJOb2JuU19POENGVlZSaFFvZGNlQUNIZzE2MTgzNjU5NDEzOTU%3D,text_message,215.441,3:35,1618365941986426
add_chat_item,,,UCMoBvkW2_QRCEVLS_C5k0XA,source,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s64-c-k-c0x00ffffff-no-rj,64,TTXVH Vova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 đại án xử quanh năm chưa xong,CjoKGkNLT1Y4SUxUX084Q0ZSTU5yUVlkVVRFQzJBEhxDS25HeF9uU19POENGVkxSV0FvZHBJZ0NLQS0w,text_message,236.347,3:56,1618365963307739
add_chat_item,,,UC7ZegQ6aOubSvxbbbB4hwCQ,source,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s64-c-k-c0x00ffffff-no-rj,64,Oanh Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Du an deo gi,toan mot lu an tan pha mat.",CkUKGkNKbXJtSnZUX084Q0ZlQU5yUVlkRHo0SlV3EidDUHpiN3B2U19POENGUTlIaFFvZEpwc0hNQTE2MTgzNjYwMTMzMjY%3D,text_message,287.422,4:47,1618366014297548
add_chat_item,,,UC-EckFUDgqTfSipd14zhtfw,source,https://yt4.ggpht.com/ytc/AAUvwnjEcnk4-9SzUxtZ4cFSZe3A1a3N_KqllcXcN5Coeg,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjEcnk4-9SzUxtZ4cFSZe3A1a3N_KqllcXcN5Coeg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjEcnk4-9SzUxtZ4cFSZe3A1a3N_KqllcXcN5Coeg=s64-c-k-c0x00ffffff-no-rj,64,QUY PHAM VAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chào anh Dũng vova và ace ,CjoKGkNKWGJtY0RUX084Q0ZSTU5yUVlkVVRFQzJBEhxDTkt1a2JYVF9POENGWko4aXdvZGZmZ0Q5Zy0w,text_message,365.33,6:05,1618366091914686
add_chat_item,,,UCMoBvkW2_QRCEVLS_C5k0XA,source,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s64-c-k-c0x00ffffff-no-rj,64,TTXVH Vova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hàng chục đại án ngàn tỷ chỉ riêng liên bộ công thương sẽ xử vài năm không hết ,CjoKGkNQV3JwOHJUX084Q0Zka1FyUVlkOVB3QThnEhxDS25HeF9uU19POENGVkxSV0FvZHBJZ0NLQS0x,text_message,386.124,6:26,1618366113109545
add_chat_item,,,UCNrhmdXjHmKFowsTsqQoitA,source,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjCuUJ7nj7ncrFQA_nUwqDeuY1-x0b8SxmhFQ=s64-c-k-c0x00ffffff-no-rj,64,Tú Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bọn CS vc. chỉ biết ăn. & phá thôi. tiền thuế của dân đâu.,CkUKGkNJZUJ1WlBVX084Q0ZXNGxyUVlkODZrQzNREidDSzJOb2JuU19POENGVlZSaFFvZGNlQUNIZzE2MTgzNjYyNjU5MjQ%3D,text_message,539.69,8:59,1618366266491059
add_chat_item,,,UCMoBvkW2_QRCEVLS_C5k0XA,source,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniSxZPHYrArDssXl-tPBs3fjMZvFdbDKIH6S7xeQUI=s64-c-k-c0x00ffffff-no-rj,64,TTXVH Vova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Đại án Nhật Cường và thuốc ung thư giả sẽ tiếp theo,CjoKGkNMVDhnc1BVX084Q0ZUVVhmUW9kTThRQ0JREhxDTTNBLW96VV9POENGZEYwaXdvZDFWVUZhZy0w,text_message,639.795,10:39,1618366366269022
add_chat_item,,,UCCMJzHmxGlpCZ1rdzizyh8Q,source,https://yt4.ggpht.com/ytc/AAUvwniMbxjjytlWKVNMcz8ofNpcSbt-NeEZbr_aAg,32,32x32,https://yt4.ggpht.com/ytc/AAUvwniMbxjjytlWKVNMcz8ofNpcSbt-NeEZbr_aAg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwniMbxjjytlWKVNMcz8ofNpcSbt-NeEZbr_aAg=s64-c-k-c0x00ffffff-no-rj,64,Bài Nguyễn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vôva lại bắt đầu gáy.,CjoKGkNKVFlrb25WX084Q0Zmb0RyUVlkN01JQUNBEhxDT0hvelBiVV9POENGUVhVV0FvZG9lZ0d4QS0w,text_message,786.708,13:06,1618366513327174
add_chat_item,,,UClZ8byfHaJnI3zq7mTERP-g,source,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjDPQ0tAHKdnhozbUOtWlbE-6alOiVT7VCxOw=s64-c-k-c0x00ffffff-no-rj,64,Như Quỳnh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chao ban nha bao via he vo va csk bạn,CkUKGkNJNnVsNDdWX084Q0Zmb0RyUVlkN01JQUNBEidDT0RCcVBQVV9POENGYnhEOVFVZGhlRVBzdzE2MTgzNjY1Mzc4Mzg%3D,text_message,797.217,13:17,1618366523889494
add_chat_item,,,UC7ZegQ6aOubSvxbbbB4hwCQ,source,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjHRU7K7zgZfPHeVV_3sWvOXDLxQGe0Dj_GhQ=s64-c-k-c0x00ffffff-no-rj,64,Oanh Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dai an hay tieu an gi khong can biet, cai can biet ,la thang nao thu lai so tien thue da mat.",CkUKGkNKdV9tZXpWX084Q0ZlQU5yUVlkRHo0SlV3EidDUHpiN3B2U19POENGUTlIaFFvZEpwc0hNQTE2MTgzNjY3MjAxMDc%3D,text_message,994.226,16:34,1618366721056733
add_chat_item,,,UCEstaaeTQk8pRlz5Pocw87w,source,https://yt4.ggpht.com/ytc/AAUvwngnGFiVDQSZo8oUB5VQ_OJ7tx4kkapcjs1Ywg,32,32x32,https://yt4.ggpht.com/ytc/AAUvwngnGFiVDQSZo8oUB5VQ_OJ7tx4kkapcjs1Ywg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwngnGFiVDQSZo8oUB5VQ_OJ7tx4kkapcjs1Ywg=s64-c-k-c0x00ffffff-no-rj,64,Thế anh hd Thế anh hd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lại thấy anh live. mừng quá!,CkUKGkNPbTh6WTNXX084Q0Zac3ZyUVlkWlk0T1V3EidDT0xCcnZqVl9POENGY2xCOVFVZDZEb0xxdzE2MTgzNjY3ODk2Nzc%3D,text_message,1064.523,17:44,1618366791114394
add_chat_item,,,UCc-KqFnHjx4RTf3lml2APuw,source,https://yt4.ggpht.com/ytc/AAUvwnjteZNxPHnTWJy_cTtKYzpPcii4xjVcs-WP9-JW3w,32,32x32,https://yt4.ggpht.com/ytc/AAUvwnjteZNxPHnTWJy_cTtKYzpPcii4xjVcs-WP9-JW3w=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AAUvwnjteZNxPHnTWJy_cTtKYzpPcii4xjVcs-WP9-JW3w=s64-c-k-c0x00ffffff-no-rj,64,Phương channel Hoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chào anh lũ phản động,CkUKGkNMdmJ0YXJXX084Q0ZaZ0xyUVlkM19jSlRREidDS1hHZ2FIV19POENGVmhEaFFvZDVaUUpWZzE2MTgzNjY4NTE0NTk%3D,text_message,1124.894,18:44,1618366851542510
